onset	duration	trial_type	stim_site
6.86003333333333	0.5	FUS_pulse	VPL
12.3375666666667	0.5	FUS_pulse	VPL
17.8195	0.5	FUS_pulse	VPL
23.2997666666667	0.5	FUS_pulse	VPL
28.7814333333333	0.5	FUS_pulse	VPL
34.2595	0.5	FUS_pulse	VPL
39.7411	0.5	FUS_pulse	VPL
45.2208333333333	0.5	FUS_pulse	VPL
50.7004333333333	0.5	FUS_pulse	VPL
56.1816666666667	0.5	FUS_pulse	VPL
61.6624333333333	0.5	FUS_pulse	VPL
67.142	0.5	FUS_pulse	VPL
72.6232333333333	0.5	FUS_pulse	VPL
78.1034333333333	0.5	FUS_pulse	VPL
83.5822666666667	0.5	FUS_pulse	VPL
89.0635666666667	0.5	FUS_pulse	VPL
94.5450333333333	0.5	FUS_pulse	VPL
100.0281	0.5	FUS_pulse	VPL
105.5098	0.5	FUS_pulse	VPL
110.9895	0.5	FUS_pulse	VPL
116.468033333333	0.5	FUS_pulse	VPL
121.952133333333	0.5	FUS_pulse	VPL
127.431933333333	0.5	FUS_pulse	VPL
132.911466666667	0.5	FUS_pulse	VPL
138.391933333333	0.5	FUS_pulse	VPL
