onset	duration	trial_type	stim_site
38.4892666666667	0.5	FUS_pulse	insular
43.9665666666667	0.5	FUS_pulse	insular
49.4517666666667	0.5	FUS_pulse	insular
54.9324	0.5	FUS_pulse	insular
60.4126333333333	0.5	FUS_pulse	insular
65.8931333333333	0.5	FUS_pulse	insular
71.3716	0.5	FUS_pulse	insular
76.8543	0.5	FUS_pulse	insular
82.3338	0.5	FUS_pulse	insular
87.8120666666667	0.5	FUS_pulse	insular
93.2944666666667	0.5	FUS_pulse	insular
98.7743	0.5	FUS_pulse	insular
104.2555	0.5	FUS_pulse	insular
109.736033333333	0.5	FUS_pulse	insular
115.216833333333	0.5	FUS_pulse	insular
120.695733333333	0.5	FUS_pulse	insular
126.175566666667	0.5	FUS_pulse	insular
131.657166666667	0.5	FUS_pulse	insular
137.1383	0.5	FUS_pulse	insular
142.616266666667	0.5	FUS_pulse	insular
148.096666666667	0.5	FUS_pulse	insular
153.576466666667	0.5	FUS_pulse	insular
159.060566666667	0.5	FUS_pulse	insular
164.540233333333	0.5	FUS_pulse	insular
170.021533333333	0.5	FUS_pulse	insular
175.500833333333	0.5	FUS_pulse	insular
180.984566666667	0.5	FUS_pulse	insular
186.466066666667	0.5	FUS_pulse	insular
191.947333333333	0.5	FUS_pulse	insular
197.426066666667	0.5	FUS_pulse	insular
