onset	duration	trial_type	stim_site
36.8230333333333	0.5	FUS_pulse	insular
42.3021666666667	0.5	FUS_pulse	insular
47.7814333333333	0.5	FUS_pulse	insular
53.2629666666667	0.5	FUS_pulse	insular
58.7438333333333	0.5	FUS_pulse	insular
64.2254666666667	0.5	FUS_pulse	insular
69.7076	0.5	FUS_pulse	insular
75.1852333333333	0.5	FUS_pulse	insular
80.6656666666667	0.5	FUS_pulse	insular
86.1487666666667	0.5	FUS_pulse	insular
91.6316333333333	0.5	FUS_pulse	insular
97.1123333333333	0.5	FUS_pulse	insular
102.595266666667	0.5	FUS_pulse	insular
108.078233333333	0.5	FUS_pulse	insular
113.5563	0.5	FUS_pulse	insular
119.0368	0.5	FUS_pulse	insular
124.518966666667	0.5	FUS_pulse	insular
129.998966666667	0.5	FUS_pulse	insular
135.479933333333	0.5	FUS_pulse	insular
140.961666666667	0.5	FUS_pulse	insular
146.441733333333	0.5	FUS_pulse	insular
151.922	0.5	FUS_pulse	insular
157.403466666667	0.5	FUS_pulse	insular
162.8802	0.5	FUS_pulse	insular
168.361866666667	0.5	FUS_pulse	insular
173.842633333333	0.5	FUS_pulse	insular
179.323633333333	0.5	FUS_pulse	insular
184.803466666667	0.5	FUS_pulse	insular
190.281033333333	0.5	FUS_pulse	insular
195.7651	0.5	FUS_pulse	insular
