onset	duration	trial_type	stim_site
5.3633	0.5	FUS_pulse	VPL
10.8386666666667	0.5	FUS_pulse	VPL
16.3157666666667	0.5	FUS_pulse	VPL
21.7985333333333	0.5	FUS_pulse	VPL
27.2823666666667	0.5	FUS_pulse	VPL
32.7654	0.5	FUS_pulse	VPL
38.2479333333333	0.5	FUS_pulse	VPL
43.7288666666667	0.5	FUS_pulse	VPL
49.2127	0.5	FUS_pulse	VPL
54.693	0.5	FUS_pulse	VPL
60.1799666666667	0.5	FUS_pulse	VPL
65.6616666666667	0.5	FUS_pulse	VPL
71.1529333333333	0.5	FUS_pulse	VPL
76.6333666666667	0.5	FUS_pulse	VPL
82.1131333333333	0.5	FUS_pulse	VPL
87.5968	0.5	FUS_pulse	VPL
93.0748333333333	0.5	FUS_pulse	VPL
98.5514666666667	0.5	FUS_pulse	VPL
104.0314	0.5	FUS_pulse	VPL
109.511066666667	0.5	FUS_pulse	VPL
114.992833333333	0.5	FUS_pulse	VPL
120.471733333333	0.5	FUS_pulse	VPL
125.951733333333	0.5	FUS_pulse	VPL
131.4329	0.5	FUS_pulse	VPL
136.910066666667	0.5	FUS_pulse	VPL
142.393933333333	0.5	FUS_pulse	VPL
147.873033333333	0.5	FUS_pulse	VPL
153.358833333333	0.5	FUS_pulse	VPL
158.836066666667	0.5	FUS_pulse	VPL
164.317566666667	0.5	FUS_pulse	VPL
