onset	duration	trial_type	stim_site
7.56593333333333	0.5	FUS_pulse	VPL
13.0502666666667	0.5	FUS_pulse	VPL
18.5253333333333	0.5	FUS_pulse	VPL
24.0062333333333	0.5	FUS_pulse	VPL
29.4877333333333	0.5	FUS_pulse	VPL
34.9728666666667	0.5	FUS_pulse	VPL
40.4478666666667	0.5	FUS_pulse	VPL
45.9297333333333	0.5	FUS_pulse	VPL
51.4041	0.5	FUS_pulse	VPL
56.884	0.5	FUS_pulse	VPL
62.3651333333333	0.5	FUS_pulse	VPL
67.845	0.5	FUS_pulse	VPL
73.3226666666667	0.5	FUS_pulse	VPL
78.7984666666667	0.5	FUS_pulse	VPL
84.2820666666667	0.5	FUS_pulse	VPL
89.7668	0.5	FUS_pulse	VPL
95.2479	0.5	FUS_pulse	VPL
100.7271	0.5	FUS_pulse	VPL
106.208333333333	0.5	FUS_pulse	VPL
111.687933333333	0.5	FUS_pulse	VPL
117.1735	0.5	FUS_pulse	VPL
122.6555	0.5	FUS_pulse	VPL
128.135633333333	0.5	FUS_pulse	VPL
133.6146	0.5	FUS_pulse	VPL
139.094833333333	0.5	FUS_pulse	VPL
