onset	duration	trial_type	stim_site
7.33146666666667	0.5	FUS_pulse	VPL
12.8132666666667	0.5	FUS_pulse	VPL
18.2953333333333	0.5	FUS_pulse	VPL
23.7767666666667	0.5	FUS_pulse	VPL
29.2562333333333	0.5	FUS_pulse	VPL
34.7351666666667	0.5	FUS_pulse	VPL
40.2167666666667	0.5	FUS_pulse	VPL
45.6977333333333	0.5	FUS_pulse	VPL
51.1769666666667	0.5	FUS_pulse	VPL
56.6566666666667	0.5	FUS_pulse	VPL
62.1352	0.5	FUS_pulse	VPL
67.6158333333333	0.5	FUS_pulse	VPL
73.0977333333333	0.5	FUS_pulse	VPL
78.5858	0.5	FUS_pulse	VPL
84.0669	0.5	FUS_pulse	VPL
89.5532333333333	0.5	FUS_pulse	VPL
95.0373	0.5	FUS_pulse	VPL
100.5198	0.5	FUS_pulse	VPL
106.0074	0.5	FUS_pulse	VPL
111.492633333333	0.5	FUS_pulse	VPL
116.971133333333	0.5	FUS_pulse	VPL
122.450266666667	0.5	FUS_pulse	VPL
127.936666666667	0.5	FUS_pulse	VPL
133.417633333333	0.5	FUS_pulse	VPL
138.903066666667	0.5	FUS_pulse	VPL
144.382466666667	0.5	FUS_pulse	VPL
149.862366666667	0.5	FUS_pulse	VPL
155.344633333333	0.5	FUS_pulse	VPL
160.822866666667	0.5	FUS_pulse	VPL
166.302833333333	0.5	FUS_pulse	VPL
