onset	duration	trial_type	stim_site
86.3262666666667	0.5	FUS_pulse	VPL
91.8042333333333	0.5	FUS_pulse	VPL
97.2823333333333	0.5	FUS_pulse	VPL
102.768366666667	0.5	FUS_pulse	VPL
108.250066666667	0.5	FUS_pulse	VPL
113.7308	0.5	FUS_pulse	VPL
119.216533333333	0.5	FUS_pulse	VPL
124.695733333333	0.5	FUS_pulse	VPL
130.1762	0.5	FUS_pulse	VPL
135.658	0.5	FUS_pulse	VPL
141.1353	0.5	FUS_pulse	VPL
146.615766666667	0.5	FUS_pulse	VPL
152.095633333333	0.5	FUS_pulse	VPL
157.5741	0.5	FUS_pulse	VPL
163.054366666667	0.5	FUS_pulse	VPL
168.5334	0.5	FUS_pulse	VPL
174.014333333333	0.5	FUS_pulse	VPL
179.499633333333	0.5	FUS_pulse	VPL
184.975933333333	0.5	FUS_pulse	VPL
190.4617	0.5	FUS_pulse	VPL
195.941366666667	0.5	FUS_pulse	VPL
201.419966666667	0.5	FUS_pulse	VPL
206.9014	0.5	FUS_pulse	VPL
212.381166666667	0.5	FUS_pulse	VPL
217.859966666667	0.5	FUS_pulse	VPL
223.3388	0.5	FUS_pulse	VPL
228.818266666667	0.5	FUS_pulse	VPL
234.2983	0.5	FUS_pulse	VPL
239.779566666667	0.5	FUS_pulse	VPL
245.263033333333	0.5	FUS_pulse	VPL
