onset	duration	trial_type	stim_site
10.5796333333333	0.5	FUS_pulse	VPL
16.0519	0.5	FUS_pulse	VPL
21.4146333333333	0.5	FUS_pulse	VPL
26.8971666666667	0.5	FUS_pulse	VPL
32.3808666666667	0.5	FUS_pulse	VPL
37.8567333333333	0.5	FUS_pulse	VPL
43.3350333333333	0.5	FUS_pulse	VPL
48.8127333333333	0.5	FUS_pulse	VPL
54.2882	0.5	FUS_pulse	VPL
59.7611666666667	0.5	FUS_pulse	VPL
65.2359	0.5	FUS_pulse	VPL
70.7118	0.5	FUS_pulse	VPL
76.1873666666667	0.5	FUS_pulse	VPL
81.6634333333333	0.5	FUS_pulse	VPL
87.1393	0.5	FUS_pulse	VPL
92.6144333333333	0.5	FUS_pulse	VPL
98.0919333333333	0.5	FUS_pulse	VPL
103.568933333333	0.5	FUS_pulse	VPL
109.047366666667	0.5	FUS_pulse	VPL
114.5269	0.5	FUS_pulse	VPL
120.002333333333	0.5	FUS_pulse	VPL
125.4773	0.5	FUS_pulse	VPL
130.9519	0.5	FUS_pulse	VPL
136.4324	0.5	FUS_pulse	VPL
141.908233333333	0.5	FUS_pulse	VPL
147.385266666667	0.5	FUS_pulse	VPL
152.8599	0.5	FUS_pulse	VPL
158.335466666667	0.5	FUS_pulse	VPL
163.811733333333	0.5	FUS_pulse	VPL
169.285433333333	0.5	FUS_pulse	VPL
