onset	duration	trial_type	stim_site
5.72036666666667	0.5	FUS_pulse	VPL
11.1962333333333	0.5	FUS_pulse	VPL
16.6771666666667	0.5	FUS_pulse	VPL
22.1579	0.5	FUS_pulse	VPL
27.6436333333333	0.5	FUS_pulse	VPL
33.1246333333333	0.5	FUS_pulse	VPL
38.6064	0.5	FUS_pulse	VPL
44.0881333333333	0.5	FUS_pulse	VPL
49.5667333333333	0.5	FUS_pulse	VPL
55.0497	0.5	FUS_pulse	VPL
60.5314	0.5	FUS_pulse	VPL
66.0152666666667	0.5	FUS_pulse	VPL
71.4977666666667	0.5	FUS_pulse	VPL
76.9759333333333	0.5	FUS_pulse	VPL
82.4646333333333	0.5	FUS_pulse	VPL
87.9523666666667	0.5	FUS_pulse	VPL
93.4387333333333	0.5	FUS_pulse	VPL
98.9220666666667	0.5	FUS_pulse	VPL
104.4016	0.5	FUS_pulse	VPL
109.885766666667	0.5	FUS_pulse	VPL
115.3699	0.5	FUS_pulse	VPL
120.8512	0.5	FUS_pulse	VPL
126.332966666667	0.5	FUS_pulse	VPL
131.815	0.5	FUS_pulse	VPL
137.294566666667	0.5	FUS_pulse	VPL
142.7775	0.5	FUS_pulse	VPL
148.259466666667	0.5	FUS_pulse	VPL
153.747866666667	0.5	FUS_pulse	VPL
159.231666666667	0.5	FUS_pulse	VPL
164.713433333333	0.5	FUS_pulse	VPL
