onset	duration	trial_type	stim_site
6.5387	0.5	FUS_pulse	VPL
12.0194	0.5	FUS_pulse	VPL
17.5013	0.5	FUS_pulse	VPL
22.9875666666667	0.5	FUS_pulse	VPL
28.476	0.5	FUS_pulse	VPL
33.9587	0.5	FUS_pulse	VPL
39.4415333333333	0.5	FUS_pulse	VPL
44.9194333333333	0.5	FUS_pulse	VPL
50.4001666666667	0.5	FUS_pulse	VPL
55.8838333333333	0.5	FUS_pulse	VPL
61.3656333333333	0.5	FUS_pulse	VPL
66.8461666666667	0.5	FUS_pulse	VPL
72.3281	0.5	FUS_pulse	VPL
77.8112333333333	0.5	FUS_pulse	VPL
83.2915333333333	0.5	FUS_pulse	VPL
88.7717666666667	0.5	FUS_pulse	VPL
94.2556	0.5	FUS_pulse	VPL
99.7366	0.5	FUS_pulse	VPL
105.2202	0.5	FUS_pulse	VPL
110.699266666667	0.5	FUS_pulse	VPL
116.180966666667	0.5	FUS_pulse	VPL
121.664833333333	0.5	FUS_pulse	VPL
127.144333333333	0.5	FUS_pulse	VPL
132.624833333333	0.5	FUS_pulse	VPL
138.1052	0.5	FUS_pulse	VPL
143.5917	0.5	FUS_pulse	VPL
149.071033333333	0.5	FUS_pulse	VPL
154.554666666667	0.5	FUS_pulse	VPL
160.033466666667	0.5	FUS_pulse	VPL
165.519433333333	0.5	FUS_pulse	VPL
