onset	duration	trial_type	stim_site
6.88056666666667	0.5	FUS_pulse	VPL
12.3549333333333	0.5	FUS_pulse	VPL
17.8324	0.5	FUS_pulse	VPL
23.3174333333333	0.5	FUS_pulse	VPL
28.7988333333333	0.5	FUS_pulse	VPL
34.2782333333333	0.5	FUS_pulse	VPL
39.7546	0.5	FUS_pulse	VPL
45.2328333333333	0.5	FUS_pulse	VPL
50.7146333333333	0.5	FUS_pulse	VPL
56.2023666666667	0.5	FUS_pulse	VPL
61.6815333333333	0.5	FUS_pulse	VPL
67.1618333333333	0.5	FUS_pulse	VPL
72.6399333333333	0.5	FUS_pulse	VPL
78.1217666666667	0.5	FUS_pulse	VPL
83.6028	0.5	FUS_pulse	VPL
89.0834333333333	0.5	FUS_pulse	VPL
94.5602	0.5	FUS_pulse	VPL
100.047966666667	0.5	FUS_pulse	VPL
105.528266666667	0.5	FUS_pulse	VPL
111.0163	0.5	FUS_pulse	VPL
116.494266666667	0.5	FUS_pulse	VPL
121.982233333333	0.5	FUS_pulse	VPL
127.463833333333	0.5	FUS_pulse	VPL
132.943566666667	0.5	FUS_pulse	VPL
138.421433333333	0.5	FUS_pulse	VPL
143.9064	0.5	FUS_pulse	VPL
149.3848	0.5	FUS_pulse	VPL
154.873033333333	0.5	FUS_pulse	VPL
160.3537	0.5	FUS_pulse	VPL
165.833266666667	0.5	FUS_pulse	VPL
