onset	duration	trial_type	stim_site
6.98726666666667	0.5	FUS_pulse	VPL
12.4688666666667	0.5	FUS_pulse	VPL
17.9519666666667	0.5	FUS_pulse	VPL
23.4347	0.5	FUS_pulse	VPL
28.9176333333333	0.5	FUS_pulse	VPL
34.3992	0.5	FUS_pulse	VPL
39.8780333333333	0.5	FUS_pulse	VPL
45.3579666666667	0.5	FUS_pulse	VPL
50.8393	0.5	FUS_pulse	VPL
56.3236666666667	0.5	FUS_pulse	VPL
61.8044666666667	0.5	FUS_pulse	VPL
67.2894666666667	0.5	FUS_pulse	VPL
72.7630666666667	0.5	FUS_pulse	VPL
78.2399	0.5	FUS_pulse	VPL
83.7215	0.5	FUS_pulse	VPL
89.2088	0.5	FUS_pulse	VPL
94.6862666666667	0.5	FUS_pulse	VPL
100.1577	0.5	FUS_pulse	VPL
105.638566666667	0.5	FUS_pulse	VPL
111.117766666667	0.5	FUS_pulse	VPL
116.595566666667	0.5	FUS_pulse	VPL
122.080233333333	0.5	FUS_pulse	VPL
127.5575	0.5	FUS_pulse	VPL
133.037833333333	0.5	FUS_pulse	VPL
138.516533333333	0.5	FUS_pulse	VPL
143.9989	0.5	FUS_pulse	VPL
149.479933333333	0.5	FUS_pulse	VPL
154.957033333333	0.5	FUS_pulse	VPL
160.434833333333	0.5	FUS_pulse	VPL
165.9116	0.5	FUS_pulse	VPL
