onset	duration	trial_type	stim_site
4.88236666666667	0.5	FUS_pulse	VPL
10.3557	0.5	FUS_pulse	VPL
15.8342	0.5	FUS_pulse	VPL
21.3144	0.5	FUS_pulse	VPL
26.7958333333333	0.5	FUS_pulse	VPL
32.2766666666667	0.5	FUS_pulse	VPL
37.7601333333333	0.5	FUS_pulse	VPL
43.2365	0.5	FUS_pulse	VPL
48.7121333333333	0.5	FUS_pulse	VPL
54.1910333333333	0.5	FUS_pulse	VPL
59.6716	0.5	FUS_pulse	VPL
65.1497	0.5	FUS_pulse	VPL
70.6285	0.5	FUS_pulse	VPL
76.1113333333333	0.5	FUS_pulse	VPL
81.5920333333333	0.5	FUS_pulse	VPL
87.0669	0.5	FUS_pulse	VPL
92.5480666666667	0.5	FUS_pulse	VPL
98.0306666666667	0.5	FUS_pulse	VPL
103.510466666667	0.5	FUS_pulse	VPL
108.9923	0.5	FUS_pulse	VPL
114.4754	0.5	FUS_pulse	VPL
119.953766666667	0.5	FUS_pulse	VPL
125.4365	0.5	FUS_pulse	VPL
130.9197	0.5	FUS_pulse	VPL
136.405033333333	0.5	FUS_pulse	VPL
141.8842	0.5	FUS_pulse	VPL
147.366866666667	0.5	FUS_pulse	VPL
152.845766666667	0.5	FUS_pulse	VPL
158.324366666667	0.5	FUS_pulse	VPL
163.803933333333	0.5	FUS_pulse	VPL
