onset	duration	trial_type	stim_site
7.12676666666667	0.5	FUS_pulse	VPL
12.6009666666667	0.5	FUS_pulse	VPL
18.081	0.5	FUS_pulse	VPL
23.5634666666667	0.5	FUS_pulse	VPL
29.0456	0.5	FUS_pulse	VPL
34.5230666666667	0.5	FUS_pulse	VPL
40.0024	0.5	FUS_pulse	VPL
45.4819333333333	0.5	FUS_pulse	VPL
50.9661333333333	0.5	FUS_pulse	VPL
56.4454666666667	0.5	FUS_pulse	VPL
61.9272	0.5	FUS_pulse	VPL
67.4077333333333	0.5	FUS_pulse	VPL
72.8887333333333	0.5	FUS_pulse	VPL
78.3666666666667	0.5	FUS_pulse	VPL
83.8446666666667	0.5	FUS_pulse	VPL
89.3262	0.5	FUS_pulse	VPL
94.8091666666667	0.5	FUS_pulse	VPL
100.289866666667	0.5	FUS_pulse	VPL
105.770666666667	0.5	FUS_pulse	VPL
111.256733333333	0.5	FUS_pulse	VPL
116.7375	0.5	FUS_pulse	VPL
122.219333333333	0.5	FUS_pulse	VPL
127.695866666667	0.5	FUS_pulse	VPL
133.1753	0.5	FUS_pulse	VPL
138.652833333333	0.5	FUS_pulse	VPL
144.132033333333	0.5	FUS_pulse	VPL
149.606333333333	0.5	FUS_pulse	VPL
155.081933333333	0.5	FUS_pulse	VPL
160.5598	0.5	FUS_pulse	VPL
166.0425	0.5	FUS_pulse	VPL
