onset	duration	trial_type	stim_site
6.14456666666667	0.5	FUS_pulse	VPL
11.6171	0.5	FUS_pulse	VPL
17.0972666666667	0.5	FUS_pulse	VPL
22.5753333333333	0.5	FUS_pulse	VPL
28.0581333333333	0.5	FUS_pulse	VPL
33.5406666666667	0.5	FUS_pulse	VPL
39.0216666666667	0.5	FUS_pulse	VPL
44.5021333333333	0.5	FUS_pulse	VPL
49.9809333333333	0.5	FUS_pulse	VPL
55.4632666666667	0.5	FUS_pulse	VPL
60.9434333333333	0.5	FUS_pulse	VPL
66.4255333333333	0.5	FUS_pulse	VPL
71.9082333333333	0.5	FUS_pulse	VPL
77.3930333333333	0.5	FUS_pulse	VPL
82.8758333333333	0.5	FUS_pulse	VPL
88.3577	0.5	FUS_pulse	VPL
93.8384	0.5	FUS_pulse	VPL
99.3248333333333	0.5	FUS_pulse	VPL
104.8061	0.5	FUS_pulse	VPL
110.2928	0.5	FUS_pulse	VPL
115.7744	0.5	FUS_pulse	VPL
121.256866666667	0.5	FUS_pulse	VPL
126.7374	0.5	FUS_pulse	VPL
132.22	0.5	FUS_pulse	VPL
137.7008	0.5	FUS_pulse	VPL
143.188433333333	0.5	FUS_pulse	VPL
148.668166666667	0.5	FUS_pulse	VPL
154.157133333333	0.5	FUS_pulse	VPL
159.636866666667	0.5	FUS_pulse	VPL
165.1142	0.5	FUS_pulse	VPL
