onset	duration	trial_type	stim_site
12.0008	0.5	FUS_pulse	VPL
17.4794	0.5	FUS_pulse	VPL
22.9583	0.5	FUS_pulse	VPL
28.4355333333333	0.5	FUS_pulse	VPL
33.9160666666667	0.5	FUS_pulse	VPL
39.3997666666667	0.5	FUS_pulse	VPL
44.8779666666667	0.5	FUS_pulse	VPL
50.3568666666667	0.5	FUS_pulse	VPL
55.8354	0.5	FUS_pulse	VPL
61.3139333333333	0.5	FUS_pulse	VPL
66.7914666666667	0.5	FUS_pulse	VPL
72.2702666666667	0.5	FUS_pulse	VPL
77.7539	0.5	FUS_pulse	VPL
83.2327666666667	0.5	FUS_pulse	VPL
88.7142666666667	0.5	FUS_pulse	VPL
94.1950666666667	0.5	FUS_pulse	VPL
99.6720333333333	0.5	FUS_pulse	VPL
105.1516	0.5	FUS_pulse	VPL
110.628333333333	0.5	FUS_pulse	VPL
116.104366666667	0.5	FUS_pulse	VPL
