onset	duration	trial_type	stim_site
4.94406666666667	0.5	FUS_pulse	VPL
10.4180666666667	0.5	FUS_pulse	VPL
15.8911333333333	0.5	FUS_pulse	VPL
21.3734333333333	0.5	FUS_pulse	VPL
26.8580333333333	0.5	FUS_pulse	VPL
32.3376666666667	0.5	FUS_pulse	VPL
37.8181	0.5	FUS_pulse	VPL
43.2960666666667	0.5	FUS_pulse	VPL
48.7812	0.5	FUS_pulse	VPL
54.2597333333333	0.5	FUS_pulse	VPL
59.7374333333333	0.5	FUS_pulse	VPL
65.2191666666667	0.5	FUS_pulse	VPL
70.7001666666667	0.5	FUS_pulse	VPL
76.1809	0.5	FUS_pulse	VPL
81.6604333333333	0.5	FUS_pulse	VPL
87.1417333333333	0.5	FUS_pulse	VPL
92.6184333333333	0.5	FUS_pulse	VPL
98.0952333333333	0.5	FUS_pulse	VPL
103.577266666667	0.5	FUS_pulse	VPL
109.058666666667	0.5	FUS_pulse	VPL
114.540966666667	0.5	FUS_pulse	VPL
120.019233333333	0.5	FUS_pulse	VPL
125.5022	0.5	FUS_pulse	VPL
130.9818	0.5	FUS_pulse	VPL
136.4619	0.5	FUS_pulse	VPL
141.947966666667	0.5	FUS_pulse	VPL
147.428333333333	0.5	FUS_pulse	VPL
152.908033333333	0.5	FUS_pulse	VPL
158.384066666667	0.5	FUS_pulse	VPL
163.867166666667	0.5	FUS_pulse	VPL
