onset	duration	trial_type	stim_site
4.42386666666667	0.5	FUS_pulse	VPL
9.90306666666667	0.5	FUS_pulse	VPL
15.3858	0.5	FUS_pulse	VPL
20.8711666666667	0.5	FUS_pulse	VPL
26.3525666666667	0.5	FUS_pulse	VPL
31.8324333333333	0.5	FUS_pulse	VPL
37.3176333333333	0.5	FUS_pulse	VPL
42.7990333333333	0.5	FUS_pulse	VPL
48.2784333333333	0.5	FUS_pulse	VPL
53.7662333333333	0.5	FUS_pulse	VPL
59.2480666666667	0.5	FUS_pulse	VPL
64.7244333333333	0.5	FUS_pulse	VPL
70.2041333333333	0.5	FUS_pulse	VPL
75.6850666666667	0.5	FUS_pulse	VPL
81.1659	0.5	FUS_pulse	VPL
86.6494	0.5	FUS_pulse	VPL
92.1273666666667	0.5	FUS_pulse	VPL
97.6099	0.5	FUS_pulse	VPL
103.089333333333	0.5	FUS_pulse	VPL
108.5719	0.5	FUS_pulse	VPL
114.061133333333	0.5	FUS_pulse	VPL
119.5463	0.5	FUS_pulse	VPL
125.027366666667	0.5	FUS_pulse	VPL
130.507033333333	0.5	FUS_pulse	VPL
135.989066666667	0.5	FUS_pulse	VPL
141.469533333333	0.5	FUS_pulse	VPL
146.950766666667	0.5	FUS_pulse	VPL
152.430233333333	0.5	FUS_pulse	VPL
157.912966666667	0.5	FUS_pulse	VPL
163.395333333333	0.5	FUS_pulse	VPL
